Nombre de la imagen, Momento Hu 1, Momento Hu 2, Momento Hu 3, Momento Hu 4, Momento Hu 5, Momento Hu 6, Momento Hu 7
129a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
51b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
152a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
47b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
200a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
125b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
113a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
257a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
30a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
67a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
216a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
191a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
13b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
88a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
262b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
187a.jpg, 0.0006875777752044165, 4.557048614322621e-08, 4.489286872520552e-21, 1.1887776467076668e-19, 1.9704398760705774e-39, 2.5035489254516177e-23, -1.9129140823559336e-39
133b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
26a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
172b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
84b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
147a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
168a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
164b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
92b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
241a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
106a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
151a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
258b.jpg, 0.0006876549164587846, 4.5578137540294345e-08, 2.450105252494021e-19, 2.3605765196634507e-18, 1.724546833267268e-36, 4.946501588495585e-22, 4.987785456676365e-37
72a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
192a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
274b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
254a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
239a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
52b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
91b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
110a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
25a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
48a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
203a.jpg, 0.0006875783986383739, 4.5571054028741365e-08, 1.1621643269570942e-20, 1.1370543925688372e-19, 2.2228676346258934e-39, 2.2719679236616847e-23, -3.4847830725384866e-39
235b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
29b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
44b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
223b.jpg, 0.0006876154862630316, 4.557419519038409e-08, 2.223851113886332e-19, 1.3343314446857864e-18, 3.5988082344214673e-37, 2.4466063580303053e-22, 6.315105478612276e-37
126b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
171b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
184a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
110b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
48b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
68b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
239b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
72b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
242a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
64a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
188b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
3b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
235a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
215a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
33a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
274a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
151b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
87b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
219b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
223a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
13a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
147b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
44a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
262a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
130b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
106b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
219a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
52a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
2a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
68a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
25b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
167a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
214b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
64b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
254b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
215b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
258a.jpg, 0.0006875802685650412, 4.557185238910477e-08, 1.2614754824633495e-20, 9.87709058807658e-20, 2.375652834571202e-39, 1.89088438195211e-23, -2.5517798515873992e-39
203b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
29a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
171a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
192b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
130a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
87a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
3a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
91a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
184b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
242b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
33b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
126a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
188a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
193b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
202b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
131a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
170a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
166a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
90a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
32b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
243b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
255b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
259a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
218a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
185b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
65b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
86a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
28a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
73b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
189a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
127a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
24b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
49b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
2b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
146b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
12a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
222a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
218b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
107b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
65a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
53a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
86b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
238b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
111b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
214a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
150b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
234a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
131b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
45a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
69b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
263a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
73a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
275a.jpg, 0.0006875825278224145, 4.557254424877298e-08, 9.796096903820642e-21, 7.016002999609767e-20, 1.5270415612417843e-39, 1.333598706864261e-23, -1.0253305668894597e-39
69a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
24a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
275b.jpg, 0.0006876260257279504, 4.5575393232412664e-08, 1.0981228775001136e-19, 1.1603005017806885e-18, 4.11932634086292e-37, 2.471445437136999e-22, 4.301522629660171e-38
166b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
243a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
259b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
107a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
32a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
28b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
127b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
193a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
255a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
202a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
170b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
90b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
185a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
150a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
189b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
53b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
45b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
12b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
222b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
229b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
141b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
268b.jpg, 0.0006875818359688427, 4.5572284232222596e-08, 1.1086337865283711e-20, 8.470626567875483e-20, 2.068081050906411e-39, 1.625524806062419e-23, 1.568788816214549e-39
157b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
263b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
209a.jpg, 0.0006875818016312286, 4.5572031840120185e-08, 9.459525152968481e-21, 9.296668351062565e-20, 2.52294604444037e-39, 1.9174448975188093e-23, -1.1114873145617233e-39
42a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
264a.jpg, 0.0006877049360406172, 4.558493918810861e-08, 5.438864958342314e-19, 4.1536086167261955e-18, 5.626502615441663e-36, 8.275223286631061e-22, 2.7050631520665014e-36
19b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
74b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
49a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
54a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
225a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
146a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
58b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
272a.jpg, 0.0006876113414997831, 4.5573957949211363e-08, 6.493964918546518e-20, 7.397584907181629e-19, 1.6052873150634247e-37, 1.5736145628554582e-22, 2.2800751532652713e-38
116b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
234b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
100b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
15a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
233a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
111a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
78a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
62b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
213b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
161a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
81a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
248a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
23b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
35b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
39a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
136a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
177a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
252b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
9b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
97a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
5a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
205b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
198a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
141a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
194b.jpg, 0.000687611735034506, 4.557319016822581e-08, 7.23672581464512e-20, 9.48240753511223e-19, 2.333873433107909e-37, 1.9951330244751912e-22, 8.504214863610158e-38
120a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
244b.jpg, 0.0006875814050264633, 4.557190977484896e-08, 7.881589856747317e-21, 8.920443422839454e-20, 2.3637381573947514e-39, 1.9038246972289023e-23, -8.599413460670714e-41
19a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
182b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
74a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
194a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
116a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
198b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
209b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
58a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
157a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
272b.jpg, 0.0006875801741598883, 4.55713844957474e-08, 6.6182048541586705e-21, 1.0629184705971852e-19, 2.816126292942627e-39, 2.2686056444611946e-23, -1.307941945359065e-40
15b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
100a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
233b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
23a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
268a.jpg, 0.0006875796159283305, 4.557147649161948e-08, 1.1187611053153597e-20, 1.0790556369898234e-19, 2.5698432454663897e-39, 2.145185405300756e-23, -2.7298601203860577e-39
120b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
264b.jpg, 0.0006875833654406344, 4.55726956926276e-08, 6.96052707841279e-21, 5.371115696976647e-20, 1.0142575727270845e-39, 1.1249326718446863e-23, 2.2320409738246734e-40
252a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
225b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
205a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
42b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
97b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
229a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
54b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
78b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
137b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
9a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
213a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
35a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
249b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
177b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
5b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
136b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
248b.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
38b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
212a.jpg, 0.0006875651597575746, 4.557076480268651e-08, 0.0, 0.0, 0.0, 0.0, 0.0
4b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
80b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
62a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
39b.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
8a.jpg, 0.0006866943009158642, 4.4373919623952145e-08, 0.0, 0.0, 0.0, 0.0, 0.0
